tickid,id,seqno,tradedate,ts,tradeprice,tradesize,askprice,asksize,bidprice,bidsize,type_
12625,Security_22,20,2022-11-21,09:53:16,17.9375,6600.0,,,,,CT 
12627,Security_88,11,2022-11-21,09:53:16,32.0938,8100.0,,,,,CT 
12645,Security_11,16,2022-11-21,09:53:21,,,73.0938,6300.0,,,Q  
12657,Security_28,14,2022-11-21,09:53:24,,,,,93.9688,4200.0,Q  
12662,Security_40,14,2022-11-21,09:53:25,10.0,7800.0,,,,,T  
12663,Security_50,10,2022-11-21,09:53:25,43.0938,4100.0,,,,,T  
12670,Security_26,11,2022-11-21,09:53:27,5.0312,3000.0,,,,,CT 
12689,Security_25,11,2022-11-21,09:53:32,,,,,75.125,2900.0,Q  
12700,Security_77,18,2022-11-21,09:53:35,49.0312,3100.0,,,,,CT 
12703,Security_33,20,2022-11-21,09:53:36,,,68.9688,6500.0,,,Q  
12728,Security_61,12,2022-11-21,09:53:42,53.0312,3700.0,,,,,T  
12729,Security_22,21,2022-11-21,09:53:43,17.9375,3100.0,,,,,CT 
12730,Security_48,10,2022-11-21,09:53:43,63.0625,7000.0,,,,,CT 
12731,Security_77,19,2022-11-21,09:53:43,49.0312,3600.0,,,,,T  
12734,Security_55,14,2022-11-21,09:53:44,,,27.1562,8400.0,,,Q  
12738,Security_42,7,2022-11-21,09:53:45,41.0312,4300.0,,,,,CT 
12744,Security_8,15,2022-11-21,09:53:47,81.0625,6300.0,,,,,T  
12749,Security_49,10,2022-11-21,09:53:48,62.0938,4400.0,,,,,T  
12765,Security_29,11,2022-11-21,09:53:52,,,,,11.2188,1900.0,Q  
12778,Security_23,19,2022-11-21,09:53:55,,,,,53.0625,9000.0,Q  
12786,Security_18,20,2022-11-21,09:53:57,45.0625,9700.0,,,,,CT 
12788,Security_42,8,2022-11-21,09:53:58,,,,,41.0625,5900.0,Q  
12789,Security_47,16,2022-11-21,09:53:58,,,63.125,3600.0,,,Q  
12794,Security_3,12,2022-11-21,09:53:59,,,,,45.9062,9700.0,Q  
12796,Security_66,11,2022-11-21,09:54:00,3.0625,7300.0,,,,,T  
12798,Security_41,14,2022-11-21,09:54:00,16.0625,8500.0,,,,,T  
12809,Security_5,14,2022-11-21,09:54:03,,,,,42.9688,3500.0,Q  
12810,Security_87,10,2022-11-21,09:54:03,98.0625,8600.0,,,,,CT 
12827,Security_29,12,2022-11-21,09:54:07,,,11.2188,6100.0,,,Q  
12844,Security_47,17,2022-11-21,09:54:12,63.0938,3800.0,,,,,CT 
12849,Security_41,15,2022-11-21,09:54:13,,,,,16.125,9200.0,Q  
12854,Security_77,20,2022-11-21,09:54:14,49.0312,3600.0,,,,,T  
12862,Security_41,16,2022-11-21,09:54:16,,,16.2188,8100.0,,,Q  
12863,Security_4,10,2022-11-21,09:54:17,62.0,1600.0,,,,,CT 
12869,Security_0,15,2022-11-21,09:54:18,94.9688,6300.0,,,,,T  
12871,Security_53,8,2022-11-21,09:54:19,,,,,21.0312,300.0,Q  
12884,Security_11,17,2022-11-21,09:54:22,,,,,73.0625,8400.0,Q  
12898,Security_9,14,2022-11-21,09:54:25,61.0,8700.0,,,,,T  
12911,Security_25,12,2022-11-21,09:54:29,75.125,200.0,,,,,CT 
12925,Security_16,19,2022-11-21,09:54:32,,,,,97.1875,9600.0,Q  
12936,Security_68,17,2022-11-21,09:54:35,33.0625,9900.0,,,,,CT 
12937,Security_26,12,2022-11-21,09:54:35,,,5.125,6500.0,,,Q  
12938,Security_35,14,2022-11-21,09:54:35,,,,,57.875,500.0,Q  
12948,Security_5,15,2022-11-21,09:54:38,,,43.0312,3700.0,,,Q  
12949,Security_5,16,2022-11-21,09:54:38,42.9688,6800.0,,,,,T  
12961,Security_91,15,2022-11-21,09:54:41,42.0,6300.0,,,,,T  
12962,Security_52,19,2022-11-21,09:54:41,,,20.1562,3200.0,,,Q  
12965,Security_11,18,2022-11-21,09:54:42,73.0625,8400.0,,,,,CT 
12976,Security_96,7,2022-11-21,09:54:45,,,,,0.0625,9100.0,Q  
12999,Security_27,16,2022-11-21,09:54:51,,,31.125,6700.0,,,Q  
13001,Security_23,20,2022-11-21,09:54:52,53.0625,3100.0,,,,,CT 
13004,Security_57,5,2022-11-21,09:54:52,,,64.0625,1900.0,,,Q  
13008,Security_43,10,2022-11-21,09:54:54,10.0312,1500.0,,,,,T  
13012,Security_60,17,2022-11-21,09:54:55,72.0938,9900.0,,,,,T  
13014,Security_15,14,2022-11-21,09:54:55,,,31.125,9300.0,,,Q  
13015,Security_36,19,2022-11-21,09:54:55,,,51.0625,1100.0,,,Q  
13017,Security_60,18,2022-11-21,09:54:56,72.0938,5200.0,,,,,CT 
13019,Security_82,9,2022-11-21,09:54:56,31.0,1700.0,,,,,CT 
13032,Security_5,17,2022-11-21,09:55:00,42.9688,4400.0,,,,,T  
13036,Security_36,20,2022-11-21,09:55:01,51.0,5500.0,,,,,T  
13042,Security_29,13,2022-11-21,09:55:02,11.2188,9100.0,,,,,CT 
13046,Security_88,12,2022-11-21,09:55:03,,,32.1562,5600.0,,,Q  
13047,Security_35,15,2022-11-21,09:55:03,,,57.875,5800.0,,,Q  
13076,Security_16,20,2022-11-21,09:55:11,,,97.1875,5000.0,,,Q  
13088,Security_30,11,2022-11-21,09:55:14,22.0,300.0,,,,,T  
13089,Security_7,13,2022-11-21,09:55:14,47.0312,9700.0,,,,,CT 
13095,Security_41,17,2022-11-21,09:55:15,,,,,16.125,5300.0,Q  
13098,Security_49,11,2022-11-21,09:55:16,62.0938,9200.0,,,,,T  
13104,Security_59,19,2022-11-21,09:55:18,,,90.1875,7600.0,,,Q  
13118,Security_31,12,2022-11-21,09:55:21,67.9688,4900.0,,,,,T  
13125,Security_21,12,2022-11-21,09:55:23,11.9375,400.0,,,,,CT 
13127,Security_20,15,2022-11-21,09:55:23,55.0312,3900.0,,,,,T  
13136,Security_85,15,2022-11-21,09:55:26,,,27.0938,4500.0,,,Q  
13145,Security_97,14,2022-11-21,09:55:28,84.0312,9900.0,,,,,CT 
13181,Security_17,13,2022-11-21,09:55:37,,,76.0938,4300.0,,,Q  
13188,Security_77,21,2022-11-21,09:55:39,,,,,49.0,9100.0,Q  
13205,Security_51,16,2022-11-21,09:55:43,32.0312,7500.0,,,,,T  
13289,Security_82,10,2022-11-21,09:56:04,,,31.0312,4600.0,,,Q  
13237,Security_76,11,2022-11-21,09:55:51,,,83.0938,2400.0,,,Q  
13252,Security_0,16,2022-11-21,09:55:55,,,95.0,900.0,,,Q  
13264,Security_38,16,2022-11-21,09:55:58,,,29.125,4000.0,,,Q  
13296,Security_79,15,2022-11-21,09:56:06,,,,,39.0,2800.0,Q  
13313,Security_54,20,2022-11-21,09:56:10,27.0938,7200.0,,,,,CT 
13316,Security_69,13,2022-11-21,09:56:11,,,,,77.0,4200.0,Q  
13319,Security_13,13,2022-11-21,09:56:12,27.0,8700.0,,,,,CT 
13335,Security_17,14,2022-11-21,09:56:16,76.0312,5800.0,,,,,CT 
13352,Security_27,17,2022-11-21,09:56:20,,,,,31.0312,5600.0,Q  
13354,Security_60,19,2022-11-21,09:56:21,72.0938,3400.0,,,,,T  
13360,Security_67,9,2022-11-21,09:56:22,,,,,63.0,2700.0,Q  
13392,Security_40,15,2022-11-21,09:56:30,,,10.0312,6100.0,,,Q  
13435,Security_93,14,2022-11-21,09:56:42,,,,,73.0312,4800.0,Q  
13439,Security_44,12,2022-11-21,09:56:43,15.1562,2300.0,,,,,CT 
13440,Security_83,15,2022-11-21,09:56:43,82.1562,7500.0,,,,,T  
13441,Security_57,6,2022-11-21,09:56:43,64.0,9600.0,,,,,CT 
13443,Security_8,16,2022-11-21,09:56:44,,,,,81.125,7900.0,Q  
13456,Security_58,12,2022-11-21,09:56:47,49.0312,5200.0,,,,,CT 
13462,Security_11,19,2022-11-21,09:56:48,73.0625,3500.0,,,,,T  
13474,Security_3,13,2022-11-21,09:56:52,45.9062,1000.0,,,,,CT 
13481,Security_86,15,2022-11-21,09:56:53,29.0938,100.0,,,,,T  
13488,Security_49,12,2022-11-21,09:56:55,,,,,62.0938,500.0,Q  
13495,Security_44,13,2022-11-21,09:56:57,,,,,15.1562,6900.0,Q  
13505,Security_46,22,2022-11-21,09:56:59,,,47.0312,9300.0,,,Q  
13506,Security_82,11,2022-11-21,09:57:00,31.0,600.0,,,,,CT 
13511,Security_89,16,2022-11-21,09:57:01,,,,,85.0625,1800.0,Q  
13513,Security_56,10,2022-11-21,09:57:01,25.0625,9500.0,,,,,T  
13522,Security_60,20,2022-11-21,09:57:04,,,72.0938,9700.0,,,Q  
13527,Security_99,9,2022-11-21,09:57:05,86.9375,1500.0,,,,,CT 
13535,Security_64,14,2022-11-21,09:57:07,56.0625,1700.0,,,,,CT 
13537,Security_80,9,2022-11-21,09:57:08,80.0,9100.0,,,,,CT 
13538,Security_9,15,2022-11-21,09:57:08,,,,,61.0625,9900.0,Q  
13551,Security_14,11,2022-11-21,09:57:11,,,82.1875,5000.0,,,Q  
13569,Security_53,9,2022-11-21,09:57:16,,,,,21.0625,7800.0,Q  
13581,Security_70,23,2022-11-21,09:57:19,61.0,2600.0,,,,,T  
13585,Security_61,13,2022-11-21,09:57:20,,,,,53.0625,8800.0,Q  
13617,Security_98,13,2022-11-21,09:57:28,23.0312,7400.0,,,,,T  
13630,Security_14,12,2022-11-21,09:57:31,82.0938,2000.0,,,,,CT 
13636,Security_77,22,2022-11-21,09:57:32,49.0,2400.0,,,,,T  
13670,Security_16,21,2022-11-21,09:57:41,97.1875,5900.0,,,,,CT 
13675,Security_9,16,2022-11-21,09:57:42,61.0625,3000.0,,,,,CT 
13676,Security_12,11,2022-11-21,09:57:42,,,20.0312,7500.0,,,Q  
13688,Security_95,15,2022-11-21,09:57:46,1.0312,9800.0,,,,,CT 
13690,Security_13,14,2022-11-21,09:57:46,27.0,2800.0,,,,,T  
13703,Security_46,23,2022-11-21,09:57:49,,,47.0938,8000.0,,,Q  
13738,Security_63,12,2022-11-21,09:57:58,,,15.0,1800.0,,,Q  
13743,Security_2,19,2022-11-21,09:57:59,,,,,90.1562,9000.0,Q  
13745,Security_4,11,2022-11-21,09:58:00,,,62.0312,9800.0,,,Q  
13746,Security_49,13,2022-11-21,09:58:00,,,62.1562,9400.0,,,Q  
13757,Security_47,18,2022-11-21,09:58:03,,,,,63.1562,9700.0,Q  
13763,Security_9,17,2022-11-21,09:58:04,,,,,61.0625,4500.0,Q  
13808,Security_61,14,2022-11-21,09:58:16,,,,,53.0625,4400.0,Q  
13820,Security_92,15,2022-11-21,09:58:19,,,,,2.0312,7100.0,Q  
13821,Security_66,12,2022-11-21,09:58:19,,,,,3.0938,3100.0,Q  
13831,Security_17,15,2022-11-21,09:58:22,76.0312,9200.0,,,,,T  
13842,Security_62,10,2022-11-21,09:58:24,53.0,200.0,,,,,T  
13854,Security_55,15,2022-11-21,09:58:27,,,27.1562,6300.0,,,Q  
13855,Security_16,22,2022-11-21,09:58:28,,,97.2188,2000.0,,,Q  
13859,Security_56,11,2022-11-21,09:58:29,,,25.0938,700.0,,,Q  
13865,Security_37,13,2022-11-21,09:58:30,,,97.0938,5700.0,,,Q  
13873,Security_70,24,2022-11-21,09:58:32,61.0,3600.0,,,,,T  
13885,Security_96,8,2022-11-21,09:58:35,,,,,0.0312,8100.0,Q  
13888,Security_12,12,2022-11-21,09:58:36,19.9688,8600.0,,,,,T  
13904,Security_35,16,2022-11-21,09:58:40,57.875,6100.0,,,,,CT 
13905,Security_81,12,2022-11-21,09:58:40,,,95.2188,300.0,,,Q  
13908,Security_73,11,2022-11-21,09:58:41,,,66.0625,800.0,,,Q  
13919,Security_60,21,2022-11-21,09:58:44,72.0938,8000.0,,,,,T  
13941,Security_49,14,2022-11-21,09:58:49,,,,,62.0938,5400.0,Q  
13947,Security_27,18,2022-11-21,09:58:51,,,,,31.0625,8500.0,Q  
13950,Security_12,13,2022-11-21,09:58:52,,,20.0312,1100.0,,,Q  
13958,Security_77,23,2022-11-21,09:58:54,49.0,9100.0,,,,,CT 
13969,Security_12,14,2022-11-21,09:58:56,,,20.0,100.0,,,Q  
13983,Security_9,18,2022-11-21,09:59:00,61.0625,3000.0,,,,,CT 
14020,Security_64,15,2022-11-21,09:59:09,,,56.1562,8600.0,,,Q  
14042,Security_96,9,2022-11-21,09:59:15,0.0312,4900.0,,,,,CT 
14045,Security_72,14,2022-11-21,09:59:15,80.875,1000.0,,,,,CT 
14048,Security_92,16,2022-11-21,09:59:16,,,2.0312,7400.0,,,Q  
14055,Security_35,17,2022-11-21,09:59:18,,,,,57.875,2700.0,Q  
14056,Security_82,12,2022-11-21,09:59:18,31.0,2200.0,,,,,T  
14058,Security_95,16,2022-11-21,09:59:19,1.0312,100.0,,,,,T  
14065,Security_34,11,2022-11-21,09:59:20,,,52.0312,5300.0,,,Q  
14080,Security_99,10,2022-11-21,09:59:24,,,,,86.875,600.0,Q  
14091,Security_77,24,2022-11-21,09:59:27,,,,,49.0,7200.0,Q  
14104,Security_0,17,2022-11-21,09:59:30,94.9688,2200.0,,,,,T  
14109,Security_12,15,2022-11-21,09:59:31,,,,,19.9688,7200.0,Q  
14110,Security_97,15,2022-11-21,09:59:32,84.0312,6100.0,,,,,T  
14119,Security_59,20,2022-11-21,09:59:34,90.0938,6200.0,,,,,T  
14140,Security_24,19,2022-11-21,09:59:39,46.0625,9500.0,,,,,T  
14172,Security_97,16,2022-11-21,09:59:47,,,,,84.0,2700.0,Q  
14193,Security_23,21,2022-11-21,09:59:53,53.0625,3600.0,,,,,T  
14205,Security_23,22,2022-11-21,09:59:56,,,,,53.0312,9400.0,Q  
14230,Security_30,12,2022-11-21,10:01:02,,,22.0312,5900.0,,,Q  
14271,Security_34,12,2022-11-21,10:01:13,,,52.0,8100.0,,,Q  
14289,Security_89,18,2022-11-21,10:01:17,85.0625,2000.0,,,,,T  
14303,Security_64,16,2022-11-21,10:01:21,,,,,56.0,6500.0,Q  
14309,Security_48,11,2022-11-21,10:01:22,,,63.0938,1100.0,,,Q  
14314,Security_8,17,2022-11-21,10:01:24,81.125,4800.0,,,,,CT 
14334,Security_30,13,2022-11-21,10:01:29,,,22.0938,1500.0,,,Q  
14342,Security_45,9,2022-11-21,10:01:31,86.9688,4600.0,,,,,T  
14350,Security_38,18,2022-11-21,10:01:33,,,29.125,5600.0,,,Q  
14351,Security_90,14,2022-11-21,10:01:33,50.0,9900.0,,,,,T  
14363,Security_1,17,2022-11-21,10:01:36,4.0625,5200.0,,,,,CT 
14369,Security_57,7,2022-11-21,10:01:37,,,64.0938,9500.0,,,Q  
14372,Security_57,8,2022-11-21,10:01:38,64.0,8000.0,,,,,T  
14386,Security_51,18,2022-11-21,10:01:42,32.0,3700.0,,,,,CT 
14387,Security_70,25,2022-11-21,10:01:42,61.0,5700.0,,,,,T  
14389,Security_72,16,2022-11-21,10:01:42,,,80.9062,6600.0,,,Q  
14407,Security_49,15,2022-11-21,10:01:47,,,,,62.0625,7200.0,Q  
14414,Security_39,15,2022-11-21,10:01:49,76.0938,7000.0,,,,,T  
14446,Security_24,20,2022-11-21,10:01:57,46.0625,8600.0,,,,,T  
14464,Security_33,22,2022-11-21,10:02:01,68.875,7200.0,,,,,T  
14485,Security_95,18,2022-11-21,10:02:07,,,,,1.0,9300.0,Q  
14489,Security_11,21,2022-11-21,10:02:08,,,73.1562,1500.0,,,Q  
14491,Security_16,23,2022-11-21,10:02:08,97.1875,8200.0,,,,,CT 
14500,Security_18,21,2022-11-21,10:02:11,45.0625,7200.0,,,,,CT 
14516,Security_7,15,2022-11-21,10:02:15,,,47.0625,8700.0,,,Q  
14519,Security_83,16,2022-11-21,10:02:15,82.1562,1600.0,,,,,T  
14520,Security_80,10,2022-11-21,10:02:16,,,80.0312,800.0,,,Q  
14541,Security_90,15,2022-11-21,10:02:21,,,50.0312,8600.0,,,Q  
14547,Security_89,19,2022-11-21,10:02:22,,,,,85.125,6500.0,Q  
14558,Security_15,15,2022-11-21,10:02:25,,,,,31.0938,2500.0,Q  
14601,Security_7,16,2022-11-21,10:02:36,47.0,1700.0,,,,,T  
14614,Security_0,19,2022-11-21,10:02:39,94.9688,2700.0,,,,,CT 
14626,Security_4,12,2022-11-21,10:02:42,,,,,61.9688,9600.0,Q  
14627,Security_54,21,2022-11-21,10:02:42,,,27.0938,7200.0,,,Q  
14730,Security_7,17,2022-11-21,10:03:09,,,,,46.9375,4700.0,Q  
14655,Security_64,17,2022-11-21,10:02:49,,,,,56.0625,7300.0,Q  
14661,Security_33,23,2022-11-21,10:02:51,68.875,8000.0,,,,,T  
14667,Security_69,14,2022-11-21,10:02:52,77.0,8500.0,,,,,CT 
14681,Security_44,14,2022-11-21,10:02:56,15.1562,6000.0,,,,,T  
14688,Security_66,13,2022-11-21,10:02:58,,,3.0938,3600.0,,,Q  
14701,Security_71,19,2022-11-21,10:03:01,92.0625,5200.0,,,,,T  
14719,Security_26,13,2022-11-21,10:03:06,,,,,5.0625,7700.0,Q  
14721,Security_3,16,2022-11-21,10:03:06,45.9062,6600.0,,,,,CT 
14725,Security_56,12,2022-11-21,10:03:07,,,25.125,1100.0,,,Q  
14738,Security_60,23,2022-11-21,10:03:11,72.0312,2000.0,,,,,CT 
14741,Security_55,16,2022-11-21,10:03:11,,,27.0938,3100.0,,,Q  
14742,Security_53,10,2022-11-21,10:03:12,21.0625,6600.0,,,,,T  
14781,Security_53,11,2022-11-21,10:03:21,21.0625,5600.0,,,,,CT 
14786,Security_96,10,2022-11-21,10:03:23,,,0.0938,1100.0,,,Q  
14794,Security_53,12,2022-11-21,10:03:25,,,21.0625,5700.0,,,Q  
14798,Security_31,13,2022-11-21,10:03:26,,,,,68.0,9900.0,Q  
14799,Security_8,18,2022-11-21,10:03:26,81.125,7000.0,,,,,T  
14824,Security_74,13,2022-11-21,10:03:32,93.0,8400.0,,,,,CT 
14829,Security_73,12,2022-11-21,10:03:34,,,66.0625,4100.0,,,Q  
14838,Security_8,19,2022-11-21,10:03:36,81.125,1400.0,,,,,CT 
14844,Security_33,24,2022-11-21,10:03:37,,,68.875,4100.0,,,Q  
14858,Security_41,18,2022-11-21,10:03:41,,,16.2188,4100.0,,,Q  
14866,Security_47,19,2022-11-21,10:03:43,,,,,63.1562,6600.0,Q  
14943,Security_30,14,2022-11-21,10:04:03,22.0,8200.0,,,,,CT 
14982,Security_17,16,2022-11-21,10:04:12,76.0312,8300.0,,,,,CT 
14986,Security_50,11,2022-11-21,10:04:13,43.0938,1900.0,,,,,T  
15002,Security_32,16,2022-11-21,10:04:17,82.0312,8300.0,,,,,T  
15016,Security_49,16,2022-11-21,10:04:21,62.0625,6400.0,,,,,T  
15028,Security_11,22,2022-11-21,10:04:25,73.0625,5000.0,,,,,T  
15029,Security_96,11,2022-11-21,10:04:25,0.0312,8700.0,,,,,T  
15036,Security_6,14,2022-11-21,10:04:27,57.9688,5900.0,,,,,T  
15040,Security_72,17,2022-11-21,10:04:28,,,,,80.875,9500.0,Q  
15046,Security_94,16,2022-11-21,10:04:29,,,67.0938,3800.0,,,Q  
15048,Security_74,14,2022-11-21,10:04:30,,,,,93.0,2800.0,Q  
15060,Security_2,20,2022-11-21,10:04:33,,,,,90.0938,9000.0,Q  
15066,Security_24,21,2022-11-21,10:04:34,,,,,46.125,3400.0,Q  
15071,Security_66,14,2022-11-21,10:04:36,,,,,3.0938,2100.0,Q  
15077,Security_4,13,2022-11-21,10:04:37,61.9688,500.0,,,,,CT 
15102,Security_46,24,2022-11-21,10:04:43,47.0312,8400.0,,,,,T  
15113,Security_56,13,2022-11-21,10:04:46,25.0625,8200.0,,,,,T  
15136,Security_74,15,2022-11-21,10:04:52,93.0,8800.0,,,,,CT 
15149,Security_57,9,2022-11-21,10:04:55,,,64.0312,3200.0,,,Q  
15163,Security_91,16,2022-11-21,10:04:59,42.0,3900.0,,,,,CT 
15164,Security_6,15,2022-11-21,10:04:59,57.9688,3500.0,,,,,CT 
15178,Security_27,19,2022-11-21,10:05:02,31.0625,4300.0,,,,,CT 
15179,Security_65,12,2022-11-21,10:05:03,,,,,54.0625,6100.0,Q  
15184,Security_85,16,2022-11-21,10:05:04,27.0938,2100.0,,,,,T  
15191,Security_72,18,2022-11-21,10:05:06,80.875,7200.0,,,,,T  
15211,Security_36,21,2022-11-21,10:05:11,51.0,5600.0,,,,,CT 
15220,Security_65,13,2022-11-21,10:05:13,54.0625,8200.0,,,,,T  
15221,Security_79,16,2022-11-21,10:05:13,,,,,38.9375,7400.0,Q  
15226,Security_37,15,2022-11-21,10:05:15,97.0,7100.0,,,,,T  
15230,Security_57,10,2022-11-21,10:05:16,,,64.0312,900.0,,,Q  
15242,Security_33,25,2022-11-21,10:05:19,,,,,68.8438,7000.0,Q  
15247,Security_94,17,2022-11-21,10:05:20,,,,,67.0,9500.0,Q  
15252,Security_3,17,2022-11-21,10:05:21,,,45.9375,2900.0,,,Q  
15257,Security_91,17,2022-11-21,10:05:22,42.0,7000.0,,,,,T  
15281,Security_34,13,2022-11-21,10:05:28,51.9375,4200.0,,,,,T  
15282,Security_47,20,2022-11-21,10:05:29,,,63.1562,6000.0,,,Q  
15287,Security_56,14,2022-11-21,10:05:30,25.0625,2700.0,,,,,CT 
15294,Security_49,17,2022-11-21,10:05:32,62.0625,4400.0,,,,,CT 
15308,Security_40,16,2022-11-21,10:05:35,,,10.0312,1600.0,,,Q  
15313,Security_9,20,2022-11-21,10:05:36,,,,,61.1562,5600.0,Q  
15316,Security_9,21,2022-11-21,10:05:37,,,61.2188,9500.0,,,Q  
15348,Security_26,14,2022-11-21,10:05:45,5.0625,1600.0,,,,,CT 
15352,Security_24,22,2022-11-21,10:05:46,,,,,46.0625,6300.0,Q  
15366,Security_95,19,2022-11-21,10:05:50,1.0,2400.0,,,,,T  
15381,Security_58,13,2022-11-21,10:05:54,49.0312,6000.0,,,,,T  
15402,Security_51,19,2022-11-21,10:05:59,32.0,6900.0,,,,,T  
15411,Security_3,18,2022-11-21,10:06:01,45.9062,7400.0,,,,,T  
15423,Security_97,17,2022-11-21,10:06:04,84.0,1600.0,,,,,CT 
15426,Security_27,20,2022-11-21,10:06:05,31.0625,4500.0,,,,,T  
15427,Security_87,11,2022-11-21,10:06:05,98.0625,6800.0,,,,,CT 
15452,Security_95,20,2022-11-21,10:06:11,,,1.0938,2300.0,,,Q  
15454,Security_76,12,2022-11-21,10:06:12,,,83.1562,2400.0,,,Q  
15464,Security_48,12,2022-11-21,10:06:14,63.0625,1800.0,,,,,CT 
15494,Security_55,17,2022-11-21,10:06:22,27.0625,3900.0,,,,,T  
15509,Security_20,16,2022-11-21,10:06:26,,,55.125,7400.0,,,Q  
15516,Security_50,12,2022-11-21,10:06:27,43.0938,5600.0,,,,,T  
15519,Security_14,14,2022-11-21,10:06:28,,,82.125,3900.0,,,Q  
15525,Security_32,17,2022-11-21,10:06:30,,,82.0312,200.0,,,Q  
15556,Security_88,15,2022-11-21,10:06:38,32.0312,5500.0,,,,,CT 
15561,Security_52,20,2022-11-21,10:06:39,,,,,20.0625,200.0,Q  
15574,Security_79,17,2022-11-21,10:06:42,,,,,38.9375,1900.0,Q  
15601,Security_69,15,2022-11-21,10:06:49,77.0,3800.0,,,,,CT 
15605,Security_21,13,2022-11-21,10:06:50,,,11.9375,5400.0,,,Q  
15624,Security_74,16,2022-11-21,10:06:55,93.0,4800.0,,,,,T  
17311,Security_52,21,2022-11-21,10:14:01,20.0625,4100.0,,,,,T  
15652,Security_24,23,2022-11-21,10:07:02,46.0625,700.0,,,,,CT 
15667,Security_81,13,2022-11-21,10:07:05,95.125,3200.0,,,,,CT 
15674,Security_50,13,2022-11-21,10:07:07,,,43.1875,8200.0,,,Q  
15681,Security_42,9,2022-11-21,10:07:09,,,41.0938,2600.0,,,Q  
15689,Security_6,16,2022-11-21,10:07:11,57.9688,6200.0,,,,,CT 
15696,Security_47,21,2022-11-21,10:07:13,,,,,63.0938,3800.0,Q  
15698,Security_86,17,2022-11-21,10:07:13,29.0938,9600.0,,,,,T  
15700,Security_15,16,2022-11-21,10:07:14,31.0938,8000.0,,,,,T  
15754,Security_54,22,2022-11-21,10:07:27,,,,,27.0938,4200.0,Q  
15758,Security_41,19,2022-11-21,10:07:28,,,,,16.125,8700.0,Q  
15759,Security_86,18,2022-11-21,10:07:28,29.0938,9800.0,,,,,T  
15780,Security_89,20,2022-11-21,10:07:34,85.125,2200.0,,,,,T  
17616,Security_83,18,2022-11-21,10:15:19,82.1562,6200.0,,,,,CT 
15793,Security_40,17,2022-11-21,10:07:37,,,10.0,4000.0,,,Q  
15813,Security_56,15,2022-11-21,10:07:42,25.0625,5800.0,,,,,T  
15823,Security_61,15,2022-11-21,10:07:44,,,,,53.125,5600.0,Q  
15826,Security_81,14,2022-11-21,10:07:45,,,95.1875,2700.0,,,Q  
15836,Security_86,19,2022-11-21,10:07:48,29.0938,2000.0,,,,,CT 
15848,Security_0,20,2022-11-21,10:07:51,,,,,94.9062,800.0,Q  
15851,Security_56,16,2022-11-21,10:07:52,,,,,25.0938,7000.0,Q  
15856,Security_67,10,2022-11-21,10:07:53,63.0,9100.0,,,,,CT 
15863,Security_96,12,2022-11-21,10:07:55,0.0312,7300.0,,,,,CT 
15891,Security_24,24,2022-11-21,10:08:02,,,,,46.0625,1100.0,Q  
15893,Security_91,18,2022-11-21,10:08:02,42.0,2000.0,,,,,CT 
15894,Security_97,18,2022-11-21,10:08:03,84.0,6500.0,,,,,T  
15906,Security_90,16,2022-11-21,10:08:06,50.0,1600.0,,,,,T  
15917,Security_64,18,2022-11-21,10:08:09,,,,,56.0625,3700.0,Q  
15936,Security_87,12,2022-11-21,10:08:13,,,,,98.0625,8000.0,Q  
15945,Security_19,13,2022-11-21,10:08:16,,,0.9688,600.0,,,Q  
15950,Security_49,18,2022-11-21,10:08:17,62.0625,9800.0,,,,,T  
15952,Security_30,15,2022-11-21,10:08:17,22.0,8600.0,,,,,T  
15955,Security_53,13,2022-11-21,10:08:18,21.0625,1900.0,,,,,T  
15958,Security_38,19,2022-11-21,10:08:19,,,29.0312,7800.0,,,Q  
15969,Security_29,14,2022-11-21,10:08:22,,,,,11.2812,6600.0,Q  
16006,Security_98,14,2022-11-21,10:08:31,23.0312,4400.0,,,,,T  
16033,Security_12,16,2022-11-21,10:08:38,,,,,19.9375,3400.0,Q  
16040,Security_31,14,2022-11-21,10:08:39,68.0,6500.0,,,,,CT 
16042,Security_79,18,2022-11-21,10:08:40,,,,,38.9688,4700.0,Q  
16044,Security_99,11,2022-11-21,10:08:40,,,,,86.875,8600.0,Q  
16048,Security_74,17,2022-11-21,10:08:41,93.0,5800.0,,,,,T  
16061,Security_90,17,2022-11-21,10:08:45,50.0,5900.0,,,,,T  
16062,Security_29,15,2022-11-21,10:08:45,11.2812,3000.0,,,,,CT 
16066,Security_23,23,2022-11-21,10:08:46,,,53.0312,9000.0,,,Q  
16071,Security_73,13,2022-11-21,10:08:47,,,,,66.0,8300.0,Q  
16082,Security_43,12,2022-11-21,10:08:50,,,10.0625,300.0,,,Q  
16085,Security_31,15,2022-11-21,10:08:51,68.0,1200.0,,,,,T  
16089,Security_63,13,2022-11-21,10:08:52,,,15.0938,1700.0,,,Q  
16095,Security_43,13,2022-11-21,10:08:53,,,,,10.0312,9500.0,Q  
16097,Security_79,19,2022-11-21,10:08:54,,,,,38.9688,1600.0,Q  
16098,Security_6,17,2022-11-21,10:08:54,57.9688,8600.0,,,,,T  
16106,Security_23,24,2022-11-21,10:08:56,53.0312,7800.0,,,,,CT 
16113,Security_92,17,2022-11-21,10:08:58,2.0312,600.0,,,,,T  
16124,Security_45,10,2022-11-21,10:09:00,,,,,86.9375,4600.0,Q  
