Id,SeqNo,TradeDate,TimeStamp,TradePrice,TradeSize,AskPrice,AskSize,BidPrice,BidSize,Type
Security_34,10,8360,35323000,51.9375,8100,,-2147483648,,-2147483648,T
Security_45,7,8360,35323000,,-2147483648,87.0,8500,,-2147483648,Q
Security_98,10,8360,35324000,22.9688,1300,,-2147483648,,-2147483648,T
Security_45,8,8360,35326000,86.9688,1800,,-2147483648,,-2147483648,T
Security_20,13,8360,35329000,55.0312,8900,,-2147483648,,-2147483648,CT
Security_97,12,8360,35330000,,-2147483648,,-2147483648,84.0312,4600,Q
Security_60,16,8360,35331000,72.0938,3900,,-2147483648,,-2147483648,CT
Security_83,14,8360,35332000,,-2147483648,82.1875,6100,,-2147483648,Q
Security_19,11,8360,35335000,,-2147483648,1.0312,2800,,-2147483648,Q
Security_21,11,8360,35337000,,-2147483648,12.0312,6600,,-2147483648,Q
Security_3,11,8360,35338000,45.9688,1000,,-2147483648,,-2147483648,T
Security_68,13,8360,35339000,,-2147483648,,-2147483648,33.125,7700,Q
Security_72,13,8360,35342000,,-2147483648,80.875,8800,,-2147483648,Q
Security_46,21,8360,35347000,,-2147483648,47.0625,1000,,-2147483648,Q
Security_58,10,8360,35349000,49.0312,6900,,-2147483648,,-2147483648,CT
Security_0,11,8360,35350000,,-2147483648,,-2147483648,94.9688,1800,Q
Security_37,12,8360,35351000,,-2147483648,97.0938,2400,,-2147483648,Q
Security_7,10,8360,35354000,47.0312,4500,,-2147483648,,-2147483648,T
Security_52,16,8360,35356000,,-2147483648,20.125,9200,,-2147483648,Q
Security_53,7,8360,35363000,,-2147483648,,-2147483648,20.9688,9800,Q
Security_56,9,8360,35365000,25.0625,5100,,-2147483648,,-2147483648,CT
Security_54,19,8360,35366000,,-2147483648,27.1562,5400,,-2147483648,Q
Security_52,17,8360,35369000,20.0625,700,,-2147483648,,-2147483648,T
Security_90,13,8360,35370000,50.0,3800,,-2147483648,,-2147483648,CT
Security_70,21,8360,35372000,,-2147483648,61.0312,2400,,-2147483648,Q
Security_28,13,8360,35374000,93.9688,8000,,-2147483648,,-2147483648,CT
Security_84,13,8360,35378000,45.9062,1700,,-2147483648,,-2147483648,CT
Security_64,12,8360,35381000,56.0625,8100,,-2147483648,,-2147483648,CT
Security_2,16,8360,35381000,,-2147483648,90.1562,7900,,-2147483648,Q
Security_76,10,8360,35382000,83.0625,7600,,-2147483648,,-2147483648,CT
Security_41,13,8360,35385000,,-2147483648,16.0625,5000,,-2147483648,Q
Security_5,12,8360,35387000,42.9375,3800,,-2147483648,,-2147483648,CT
Security_77,16,8360,35387000,,-2147483648,49.125,4200,,-2147483648,Q
Security_8,13,8360,35398000,,-2147483648,,-2147483648,81.0625,7600,Q
Security_64,13,8360,35401000,56.0625,1500,,-2147483648,,-2147483648,T
Security_47,14,8360,35404000,63.0938,2500,,-2147483648,,-2147483648,T
Security_32,13,8360,35405000,,-2147483648,,-2147483648,82.0312,3500,Q
Security_71,18,8360,35405000,92.0625,7000,,-2147483648,,-2147483648,T
Security_96,6,8360,35406000,,-2147483648,0.0938,7200,,-2147483648,Q
Security_52,18,8360,35408000,20.0625,8600,,-2147483648,,-2147483648,CT
Security_44,11,8360,35412000,,-2147483648,,-2147483648,15.1562,5600,Q
Security_0,12,8360,35413000,,-2147483648,95.0,9300,,-2147483648,Q
Security_78,6,8360,35418000,,-2147483648,68.0,4700,,-2147483648,Q
Security_42,6,8360,35419000,41.0312,7400,,-2147483648,,-2147483648,T
Security_87,9,8360,35421000,98.0625,6600,,-2147483648,,-2147483648,T
Security_84,14,8360,35422000,45.9062,1700,,-2147483648,,-2147483648,CT
Security_35,13,8360,35424000,57.9062,1800,,-2147483648,,-2147483648,CT
Security_51,14,8360,35436000,32.0938,8900,,-2147483648,,-2147483648,T
Security_49,9,8360,35437000,62.0938,6300,,-2147483648,,-2147483648,CT
Security_26,10,8360,35439000,5.0312,2000,,-2147483648,,-2147483648,T
Security_51,15,8360,35447000,,-2147483648,,-2147483648,32.0312,3000,Q
Security_23,17,8360,35453000,,-2147483648,,-2147483648,53.0312,7500,Q
Security_5,13,8360,35457000,42.9375,9700,,-2147483648,,-2147483648,CT
Security_89,15,8360,35459000,85.0312,500,,-2147483648,,-2147483648,T
Security_65,10,8360,35465000,54.0625,2000,,-2147483648,,-2147483648,CT
Security_8,14,8360,35466000,,-2147483648,81.0938,5900,,-2147483648,Q
Security_95,13,8360,35472000,1.0312,500,,-2147483648,,-2147483648,T
Security_50,9,8360,35474000,,-2147483648,,-2147483648,43.0938,100,Q
Security_69,11,8360,35476000,77.0,6500,,-2147483648,,-2147483648,CT
Security_68,14,8360,35479000,33.125,4100,,-2147483648,,-2147483648,T
Security_70,22,8360,35480000,,-2147483648,61.0625,2300,,-2147483648,Q
Security_19,12,8360,35482000,0.9375,4100,,-2147483648,,-2147483648,CT
Security_88,10,8360,35491000,,-2147483648,,-2147483648,32.0938,800,Q
Security_7,11,8360,35499000,,-2147483648,47.0938,7200,,-2147483648,Q
Security_65,11,8360,35505000,,-2147483648,54.125,5000,,-2147483648,Q
Security_31,10,8360,35508000,,-2147483648,68.0,7100,,-2147483648,Q
Security_39,13,8360,35509000,,-2147483648,76.0938,5500,,-2147483648,Q
Security_68,15,8360,35509000,33.125,9700,,-2147483648,,-2147483648,T
Security_30,10,8360,35510000,,-2147483648,22.0,3900,,-2147483648,Q
Security_43,9,8360,35511000,,-2147483648,10.0625,7500,,-2147483648,Q
Security_78,7,8360,35515000,67.9375,1600,,-2147483648,,-2147483648,CT
Security_98,11,8360,35517000,,-2147483648,,-2147483648,22.9688,6000,Q
Security_80,8,8360,35519000,,-2147483648,80.0312,6600,,-2147483648,Q
Security_81,11,8360,35524000,95.125,5200,,-2147483648,,-2147483648,T
Security_29,10,8360,35526000,,-2147483648,,-2147483648,11.1562,3000,Q
Security_93,12,8360,35528000,,-2147483648,,-2147483648,73.0312,2900,Q
Security_2,17,8360,35530000,,-2147483648,,-2147483648,90.0938,7700,Q
Security_11,15,8360,35532000,73.0312,6900,,-2147483648,,-2147483648,T
Security_14,10,8360,35533000,82.0938,500,,-2147483648,,-2147483648,CT
Security_33,18,8360,35535000,68.9375,9200,,-2147483648,,-2147483648,T
Security_79,14,8360,35536000,39.0,8100,,-2147483648,,-2147483648,CT
Security_23,18,8360,35538000,,-2147483648,53.125,8300,,-2147483648,Q
Security_47,15,8360,35540000,63.0938,8100,,-2147483648,,-2147483648,T
Security_0,13,8360,35541000,94.9688,700,,-2147483648,,-2147483648,CT
Security_75,17,8360,35543000,35.125,6000,,-2147483648,,-2147483648,CT
Security_68,16,8360,35545000,,-2147483648,,-2147483648,33.0625,2100,Q
Security_0,14,8360,35546000,94.9688,3300,,-2147483648,,-2147483648,T
Security_18,19,8360,35547000,,-2147483648,45.125,2300,,-2147483648,Q
Security_7,12,8360,35552000,,-2147483648,,-2147483648,47.0312,4900,Q
Security_97,13,8360,35553000,,-2147483648,84.125,1500,,-2147483648,Q
Security_33,19,8360,35558000,,-2147483648,,-2147483648,68.875,800,Q
Security_31,11,8360,35562000,67.9688,5500,,-2147483648,,-2147483648,T
Security_86,14,8360,35563000,,-2147483648,,-2147483648,29.0938,6300,Q
Security_6,13,8360,35564000,57.9688,6400,,-2147483648,,-2147483648,CT
Security_77,17,8360,35565000,49.0312,500,,-2147483648,,-2147483648,CT
Security_100,14,8360,35568000,34.0,700,,-2147483648,,-2147483648,T
Security_20,14,8360,35574000,55.0312,5200,,-2147483648,,-2147483648,CT
Security_15,13,8360,35574000,,-2147483648,31.0625,4600,,-2147483648,Q
Security_2,18,8360,35581000,,-2147483648,90.1875,6300,,-2147483648,Q
Security_38,15,8360,35581000,,-2147483648,29.0312,4900,,-2147483648,Q
Security_39,14,8360,35581000,76.0938,2300,,-2147483648,,-2147483648,T
Security_98,12,8360,35584000,,-2147483648,,-2147483648,23.0312,700,Q
Security_100,15,8360,35585000,,-2147483648,,-2147483648,34.0625,7900,Q
Security_95,14,8360,35588000,,-2147483648,1.125,500,,-2147483648,Q
Security_69,12,8360,35588000,77.0,2900,,-2147483648,,-2147483648,T
Security_48,9,8360,35591000,63.0625,1900,,-2147483648,,-2147483648,CT
Security_93,13,8360,35591000,,-2147483648,,-2147483648,73.0312,4700,Q
Security_58,11,8360,35592000,49.0312,5400,,-2147483648,,-2147483648,CT
Security_74,12,8360,35594000,93.0,7800,,-2147483648,,-2147483648,T
Security_22,20,8360,35596000,17.9375,6600,,-2147483648,,-2147483648,CT
Security_88,11,8360,35596000,32.0938,8100,,-2147483648,,-2147483648,CT
Security_11,16,8360,35601000,,-2147483648,73.0938,6300,,-2147483648,Q
Security_28,14,8360,35604000,,-2147483648,,-2147483648,93.9688,4200,Q
Security_40,14,8360,35605000,10.0,7800,,-2147483648,,-2147483648,T
Security_50,10,8360,35605000,43.0938,4100,,-2147483648,,-2147483648,T
Security_26,11,8360,35607000,5.0312,3000,,-2147483648,,-2147483648,CT
Security_25,11,8360,35612000,,-2147483648,,-2147483648,75.125,2900,Q
Security_77,18,8360,35615000,49.0312,3100,,-2147483648,,-2147483648,CT
Security_33,20,8360,35616000,,-2147483648,68.9688,6500,,-2147483648,Q
Security_61,12,8360,35622000,53.0312,3700,,-2147483648,,-2147483648,T
Security_22,21,8360,35623000,17.9375,3100,,-2147483648,,-2147483648,CT
Security_48,10,8360,35623000,63.0625,7000,,-2147483648,,-2147483648,CT
Security_77,19,8360,35623000,49.0312,3600,,-2147483648,,-2147483648,T
Security_55,14,8360,35624000,,-2147483648,27.1562,8400,,-2147483648,Q
Security_42,7,8360,35625000,41.0312,4300,,-2147483648,,-2147483648,CT
Security_8,15,8360,35627000,81.0625,6300,,-2147483648,,-2147483648,T
Security_49,10,8360,35628000,62.0938,4400,,-2147483648,,-2147483648,T
Security_29,11,8360,35632000,,-2147483648,,-2147483648,11.2188,1900,Q
Security_23,19,8360,35635000,,-2147483648,,-2147483648,53.0625,9000,Q
Security_18,20,8360,35637000,45.0625,9700,,-2147483648,,-2147483648,CT
Security_42,8,8360,35638000,,-2147483648,,-2147483648,41.0625,5900,Q
Security_47,16,8360,35638000,,-2147483648,63.125,3600,,-2147483648,Q
Security_3,12,8360,35639000,,-2147483648,,-2147483648,45.9062,9700,Q
Security_66,11,8360,35640000,3.0625,7300,,-2147483648,,-2147483648,T
Security_41,14,8360,35640000,16.0625,8500,,-2147483648,,-2147483648,T
Security_5,14,8360,35643000,,-2147483648,,-2147483648,42.9688,3500,Q
Security_87,10,8360,35643000,98.0625,8600,,-2147483648,,-2147483648,CT
Security_29,12,8360,35647000,,-2147483648,11.2188,6100,,-2147483648,Q
Security_100,16,8360,35650000,,-2147483648,34.1562,4600,,-2147483648,Q
Security_47,17,8360,35652000,63.0938,3800,,-2147483648,,-2147483648,CT
Security_41,15,8360,35653000,,-2147483648,,-2147483648,16.125,9200,Q
Security_77,20,8360,35654000,49.0312,3600,,-2147483648,,-2147483648,T
Security_41,16,8360,35656000,,-2147483648,16.2188,8100,,-2147483648,Q
Security_4,10,8360,35657000,62.0,1600,,-2147483648,,-2147483648,CT
Security_0,15,8360,35658000,94.9688,6300,,-2147483648,,-2147483648,T
Security_53,8,8360,35659000,,-2147483648,,-2147483648,21.0312,300,Q
Security_11,17,8360,35662000,,-2147483648,,-2147483648,73.0625,8400,Q
Security_9,14,8360,35665000,61.0,8700,,-2147483648,,-2147483648,T
Security_25,12,8360,35669000,75.125,200,,-2147483648,,-2147483648,CT
Security_16,19,8360,35672000,,-2147483648,,-2147483648,97.1875,9600,Q
Security_68,17,8360,35675000,33.0625,9900,,-2147483648,,-2147483648,CT
Security_26,12,8360,35675000,,-2147483648,5.125,6500,,-2147483648,Q
Security_35,14,8360,35675000,,-2147483648,,-2147483648,57.875,500,Q
Security_5,15,8360,35678000,,-2147483648,43.0312,3700,,-2147483648,Q
Security_5,16,8360,35678000,42.9688,6800,,-2147483648,,-2147483648,T
Security_91,15,8360,35681000,42.0,6300,,-2147483648,,-2147483648,T
Security_52,19,8360,35681000,,-2147483648,20.1562,3200,,-2147483648,Q
Security_11,18,8360,35682000,73.0625,8400,,-2147483648,,-2147483648,CT
Security_96,7,8360,35685000,,-2147483648,,-2147483648,0.0625,9100,Q
Security_27,16,8360,35691000,,-2147483648,31.125,6700,,-2147483648,Q
Security_23,20,8360,35692000,53.0625,3100,,-2147483648,,-2147483648,CT
Security_57,5,8360,35692000,,-2147483648,64.0625,1900,,-2147483648,Q
Security_43,10,8360,35694000,10.0312,1500,,-2147483648,,-2147483648,T
Security_60,17,8360,35695000,72.0938,9900,,-2147483648,,-2147483648,T
Security_15,14,8360,35695000,,-2147483648,31.125,9300,,-2147483648,Q
Security_36,19,8360,35695000,,-2147483648,51.0625,1100,,-2147483648,Q
Security_60,18,8360,35696000,72.0938,5200,,-2147483648,,-2147483648,CT
Security_82,9,8360,35696000,31.0,1700,,-2147483648,,-2147483648,CT
Security_5,17,8360,35700000,42.9688,4400,,-2147483648,,-2147483648,T
Security_36,20,8360,35701000,51.0,5500,,-2147483648,,-2147483648,T
Security_29,13,8360,35702000,11.2188,9100,,-2147483648,,-2147483648,CT
Security_88,12,8360,35703000,,-2147483648,32.1562,5600,,-2147483648,Q
Security_35,15,8360,35703000,,-2147483648,57.875,5800,,-2147483648,Q
Security_16,20,8360,35711000,,-2147483648,97.1875,5000,,-2147483648,Q
Security_30,11,8360,35714000,22.0,300,,-2147483648,,-2147483648,T
Security_7,13,8360,35714000,47.0312,9700,,-2147483648,,-2147483648,CT
Security_41,17,8360,35715000,,-2147483648,,-2147483648,16.125,5300,Q
Security_49,11,8360,35716000,62.0938,9200,,-2147483648,,-2147483648,T
Security_59,19,8360,35718000,,-2147483648,90.1875,7600,,-2147483648,Q
Security_31,12,8360,35721000,67.9688,4900,,-2147483648,,-2147483648,T
Security_21,12,8360,35723000,11.9375,400,,-2147483648,,-2147483648,CT
Security_20,15,8360,35723000,55.0312,3900,,-2147483648,,-2147483648,T
Security_85,15,8360,35726000,,-2147483648,27.0938,4500,,-2147483648,Q
Security_97,14,8360,35728000,84.0312,9900,,-2147483648,,-2147483648,CT
Security_17,13,8360,35737000,,-2147483648,76.0938,4300,,-2147483648,Q
Security_77,21,8360,35739000,,-2147483648,,-2147483648,49.0,9100,Q
Security_51,16,8360,35743000,32.0312,7500,,-2147483648,,-2147483648,T
Security_76,11,8360,35751000,,-2147483648,83.0938,2400,,-2147483648,Q
Security_0,16,8360,35755000,,-2147483648,95.0,900,,-2147483648,Q
Security_38,16,8360,35758000,,-2147483648,29.125,4000,,-2147483648,Q
Security_82,10,8360,35764000,,-2147483648,31.0312,4600,,-2147483648,Q
Security_79,15,8360,35766000,,-2147483648,,-2147483648,39.0,2800,Q
Security_54,20,8360,35770000,27.0938,7200,,-2147483648,,-2147483648,CT
Security_69,13,8360,35771000,,-2147483648,,-2147483648,77.0,4200,Q
Security_13,13,8360,35772000,27.0,8700,,-2147483648,,-2147483648,CT
Security_17,14,8360,35776000,76.0312,5800,,-2147483648,,-2147483648,CT
Security_27,17,8360,35780000,,-2147483648,,-2147483648,31.0312,5600,Q
Security_60,19,8360,35781000,72.0938,3400,,-2147483648,,-2147483648,T
Security_67,9,8360,35782000,,-2147483648,,-2147483648,63.0,2700,Q
Security_100,17,8360,35784000,34.0625,5800,,-2147483648,,-2147483648,T
Security_40,15,8360,35790000,,-2147483648,10.0312,6100,,-2147483648,Q
Security_93,14,8360,35802000,,-2147483648,,-2147483648,73.0312,4800,Q
Security_44,12,8360,35803000,15.1562,2300,,-2147483648,,-2147483648,CT
Security_83,15,8360,35803000,82.1562,7500,,-2147483648,,-2147483648,T
Security_57,6,8360,35803000,64.0,9600,,-2147483648,,-2147483648,CT
Security_8,16,8360,35804000,,-2147483648,,-2147483648,81.125,7900,Q
Security_58,12,8360,35807000,49.0312,5200,,-2147483648,,-2147483648,CT
Security_11,19,8360,35808000,73.0625,3500,,-2147483648,,-2147483648,T
Security_3,13,8360,35812000,45.9062,1000,,-2147483648,,-2147483648,CT
Security_86,15,8360,35813000,29.0938,100,,-2147483648,,-2147483648,T
Security_49,12,8360,35815000,,-2147483648,,-2147483648,62.0938,500,Q
Security_44,13,8360,35817000,,-2147483648,,-2147483648,15.1562,6900,Q
Security_46,22,8360,35819000,,-2147483648,47.0312,9300,,-2147483648,Q
Security_82,11,8360,35820000,31.0,600,,-2147483648,,-2147483648,CT
Security_89,16,8360,35821000,,-2147483648,,-2147483648,85.0625,1800,Q
Security_56,10,8360,35821000,25.0625,9500,,-2147483648,,-2147483648,T
Security_60,20,8360,35824000,,-2147483648,72.0938,9700,,-2147483648,Q
Security_99,9,8360,35825000,86.9375,1500,,-2147483648,,-2147483648,CT
Security_64,14,8360,35827000,56.0625,1700,,-2147483648,,-2147483648,CT
Security_80,9,8360,35828000,80.0,9100,,-2147483648,,-2147483648,CT
Security_9,15,8360,35828000,,-2147483648,,-2147483648,61.0625,9900,Q
Security_14,11,8360,35831000,,-2147483648,82.1875,5000,,-2147483648,Q
Security_53,9,8360,35836000,,-2147483648,,-2147483648,21.0625,7800,Q
Security_70,23,8360,35839000,61.0,2600,,-2147483648,,-2147483648,T
Security_61,13,8360,35840000,,-2147483648,,-2147483648,53.0625,8800,Q
Security_100,18,8360,35846000,34.0625,9600,,-2147483648,,-2147483648,CT
Security_98,13,8360,35848000,23.0312,7400,,-2147483648,,-2147483648,T
Security_14,12,8360,35851000,82.0938,2000,,-2147483648,,-2147483648,CT
Security_77,22,8360,35852000,49.0,2400,,-2147483648,,-2147483648,T
Security_16,21,8360,35861000,97.1875,5900,,-2147483648,,-2147483648,CT
Security_9,16,8360,35862000,61.0625,3000,,-2147483648,,-2147483648,CT
Security_12,11,8360,35862000,,-2147483648,20.0312,7500,,-2147483648,Q
Security_95,15,8360,35866000,1.0312,9800,,-2147483648,,-2147483648,CT
Security_13,14,8360,35866000,27.0,2800,,-2147483648,,-2147483648,T
Security_46,23,8360,35869000,,-2147483648,47.0938,8000,,-2147483648,Q
Security_63,12,8360,35878000,,-2147483648,15.0,1800,,-2147483648,Q
Security_2,19,8360,35879000,,-2147483648,,-2147483648,90.1562,9000,Q
Security_100,19,8360,35880000,34.0625,1700,,-2147483648,,-2147483648,T
Security_4,11,8360,35880000,,-2147483648,62.0312,9800,,-2147483648,Q
Security_49,13,8360,35880000,,-2147483648,62.1562,9400,,-2147483648,Q
Security_100,20,8360,35882000,,-2147483648,34.1562,6500,,-2147483648,Q
Security_47,18,8360,35883000,,-2147483648,,-2147483648,63.1562,9700,Q
Security_9,17,8360,35884000,,-2147483648,,-2147483648,61.0625,4500,Q
Security_61,14,8360,35896000,,-2147483648,,-2147483648,53.0625,4400,Q
Security_92,15,8360,35899000,,-2147483648,,-2147483648,2.0312,7100,Q
Security_66,12,8360,35899000,,-2147483648,,-2147483648,3.0938,3100,Q
Security_17,15,8360,35902000,76.0312,9200,,-2147483648,,-2147483648,T
Security_62,10,8360,35904000,53.0,200,,-2147483648,,-2147483648,T
Security_55,15,8360,35907000,,-2147483648,27.1562,6300,,-2147483648,Q
Security_16,22,8360,35908000,,-2147483648,97.2188,2000,,-2147483648,Q
Security_56,11,8360,35909000,,-2147483648,25.0938,700,,-2147483648,Q
Security_37,13,8360,35910000,,-2147483648,97.0938,5700,,-2147483648,Q
Security_70,24,8360,35912000,61.0,3600,,-2147483648,,-2147483648,T
Security_96,8,8360,35915000,,-2147483648,,-2147483648,0.0312,8100,Q
Security_12,12,8360,35916000,19.9688,8600,,-2147483648,,-2147483648,T
Security_35,16,8360,35920000,57.875,6100,,-2147483648,,-2147483648,CT
Security_81,12,8360,35920000,,-2147483648,95.2188,300,,-2147483648,Q
Security_73,11,8360,35921000,,-2147483648,66.0625,800,,-2147483648,Q
Security_60,21,8360,35924000,72.0938,8000,,-2147483648,,-2147483648,T
Security_49,14,8360,35929000,,-2147483648,,-2147483648,62.0938,5400,Q
Security_27,18,8360,35931000,,-2147483648,,-2147483648,31.0625,8500,Q
Security_12,13,8360,35932000,,-2147483648,20.0312,1100,,-2147483648,Q
Security_77,23,8360,35934000,49.0,9100,,-2147483648,,-2147483648,CT
Security_12,14,8360,35936000,,-2147483648,20.0,100,,-2147483648,Q
Security_9,18,8360,35940000,61.0625,3000,,-2147483648,,-2147483648,CT
Security_64,15,8360,35949000,,-2147483648,56.1562,8600,,-2147483648,Q
Security_96,9,8360,35955000,0.0312,4900,,-2147483648,,-2147483648,CT
Security_72,14,8360,35955000,80.875,1000,,-2147483648,,-2147483648,CT
Security_92,16,8360,35956000,,-2147483648,2.0312,7400,,-2147483648,Q
Security_35,17,8360,35958000,,-2147483648,,-2147483648,57.875,2700,Q
Security_82,12,8360,35958000,31.0,2200,,-2147483648,,-2147483648,T
Security_95,16,8360,35959000,1.0312,100,,-2147483648,,-2147483648,T
Security_34,11,8360,35960000,,-2147483648,52.0312,5300,,-2147483648,Q
Security_99,10,8360,35964000,,-2147483648,,-2147483648,86.875,600,Q
Security_77,24,8360,35967000,,-2147483648,,-2147483648,49.0,7200,Q
Security_0,17,8360,35970000,94.9688,2200,,-2147483648,,-2147483648,T
Security_12,15,8360,35971000,,-2147483648,,-2147483648,19.9688,7200,Q
Security_97,15,8360,35972000,84.0312,6100,,-2147483648,,-2147483648,T
Security_59,20,8360,35974000,90.0938,6200,,-2147483648,,-2147483648,T
Security_24,19,8360,35979000,46.0625,9500,,-2147483648,,-2147483648,T
Security_97,16,8360,35987000,,-2147483648,,-2147483648,84.0,2700,Q
Security_23,21,8360,35993000,53.0625,3600,,-2147483648,,-2147483648,T
Security_23,22,8360,35996000,,-2147483648,,-2147483648,53.0312,9400,Q
Security_30,12,8360,36062000,,-2147483648,22.0312,5900,,-2147483648,Q
Security_34,12,8360,36073000,,-2147483648,52.0,8100,,-2147483648,Q
Security_89,18,8360,36077000,85.0625,2000,,-2147483648,,-2147483648,T
Security_64,16,8360,36081000,,-2147483648,,-2147483648,56.0,6500,Q
Security_48,11,8360,36082000,,-2147483648,63.0938,1100,,-2147483648,Q
Security_8,17,8360,36084000,81.125,4800,,-2147483648,,-2147483648,CT
