result,table,_start,_stop,_time,_value,Ex,Id,SIC,SeqNo,Type,_field,_measurement
Query 1,1119,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,39,T,TradeSize,findata
Query 1,1119,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2000.0,AM,Security_560,MEDICAL,39,T,TradeSize,findata
Query 1,1120,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0,AM,Security_560,MEDICAL,4,CT,TradePrice,findata
Query 1,1120,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,4,CT,TradePrice,findata
Query 1,1121,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,500.0,AM,Security_560,MEDICAL,4,CT,TradeSize,findata
Query 1,1121,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,4,CT,TradeSize,findata
Query 1,1122,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,40,Q,BidPrice,findata
Query 1,1122,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.2188,AM,Security_560,MEDICAL,40,Q,BidPrice,findata
Query 1,1123,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,40,Q,BidSize,findata
Query 1,1123,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9100.0,AM,Security_560,MEDICAL,40,Q,BidSize,findata
Query 1,1124,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,41,Q,BidPrice,findata
Query 1,1124,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.1875,AM,Security_560,MEDICAL,41,Q,BidPrice,findata
Query 1,1125,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,41,Q,BidSize,findata
Query 1,1125,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5500.0,AM,Security_560,MEDICAL,41,Q,BidSize,findata
Query 1,1126,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,42,Q,AskPrice,findata
Query 1,1126,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.2812,AM,Security_560,MEDICAL,42,Q,AskPrice,findata
Query 1,1127,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,42,Q,AskSize,findata
Query 1,1127,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8000.0,AM,Security_560,MEDICAL,42,Q,AskSize,findata
Query 1,1128,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,43,Q,BidPrice,findata
Query 1,1128,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.1875,AM,Security_560,MEDICAL,43,Q,BidPrice,findata
Query 1,1129,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,43,Q,BidSize,findata
Query 1,1129,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9900.0,AM,Security_560,MEDICAL,43,Q,BidSize,findata
Query 1,1130,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,44,Q,BidPrice,findata
Query 1,1130,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.25,AM,Security_560,MEDICAL,44,Q,BidPrice,findata
Query 1,1131,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,44,Q,BidSize,findata
Query 1,1131,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4100.0,AM,Security_560,MEDICAL,44,Q,BidSize,findata
Query 1,1132,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,45,T,TradePrice,findata
Query 1,1132,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.25,AM,Security_560,MEDICAL,45,T,TradePrice,findata
Query 1,1133,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,45,T,TradeSize,findata
Query 1,1133,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8800.0,AM,Security_560,MEDICAL,45,T,TradeSize,findata
Query 1,1134,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,46,T,TradePrice,findata
Query 1,1134,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.25,AM,Security_560,MEDICAL,46,T,TradePrice,findata
Query 1,1135,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,46,T,TradeSize,findata
Query 1,1135,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,900.0,AM,Security_560,MEDICAL,46,T,TradeSize,findata
Query 1,1136,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,47,T,TradePrice,findata
Query 1,1136,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,73.25,AM,Security_560,MEDICAL,47,T,TradePrice,findata
Query 1,1137,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_560,MEDICAL,47,T,TradeSize,findata
Query 1,1137,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,500.0,AM,Security_560,MEDICAL,47,T,TradeSize,findata
Query 1,1138,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0938,AM,Security_560,MEDICAL,5,Q,AskPrice,findata
Query 1,1138,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,5,Q,AskPrice,findata
Query 1,1139,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,7900.0,AM,Security_560,MEDICAL,5,Q,AskSize,findata
Query 1,1139,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,5,Q,AskSize,findata
Query 1,1140,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0,AM,Security_560,MEDICAL,6,Q,AskPrice,findata
Query 1,1140,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,6,Q,AskPrice,findata
Query 1,1141,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4100.0,AM,Security_560,MEDICAL,6,Q,AskSize,findata
Query 1,1141,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,6,Q,AskSize,findata
Query 1,1142,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0,AM,Security_560,MEDICAL,7,T,TradePrice,findata
Query 1,1142,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,7,T,TradePrice,findata
Query 1,1143,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9200.0,AM,Security_560,MEDICAL,7,T,TradeSize,findata
Query 1,1143,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,7,T,TradeSize,findata
Query 1,1144,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0,AM,Security_560,MEDICAL,8,T,TradePrice,findata
Query 1,1144,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,8,T,TradePrice,findata
Query 1,1145,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,900.0,AM,Security_560,MEDICAL,8,T,TradeSize,findata
Query 1,1145,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,8,T,TradeSize,findata
Query 1,1146,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,73.0625,AM,Security_560,MEDICAL,9,Q,BidPrice,findata
Query 1,1146,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,9,Q,BidPrice,findata
Query 1,1147,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,2500.0,AM,Security_560,MEDICAL,9,Q,BidSize,findata
Query 1,1147,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_560,MEDICAL,9,Q,BidSize,findata
Query 1,1148,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,1,T,TradePrice,findata
Query 1,1148,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,1,T,TradePrice,findata
Query 1,1149,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,400.0,AM,Security_562,COMPUTERS,1,T,TradeSize,findata
Query 1,1149,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,1,T,TradeSize,findata
Query 1,1150,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,10,Q,BidPrice,findata
Query 1,1150,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,10,Q,BidPrice,findata
Query 1,1151,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,3100.0,AM,Security_562,COMPUTERS,10,Q,BidSize,findata
Query 1,1151,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,10,Q,BidSize,findata
Query 1,1152,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,11,T,TradePrice,findata
Query 1,1152,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,11,T,TradePrice,findata
Query 1,1153,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,3400.0,AM,Security_562,COMPUTERS,11,T,TradeSize,findata
Query 1,1153,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,11,T,TradeSize,findata
Query 1,1154,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,12,T,TradePrice,findata
Query 1,1154,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,12,T,TradePrice,findata
Query 1,1155,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,100.0,AM,Security_562,COMPUTERS,12,T,TradeSize,findata
Query 1,1155,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,12,T,TradeSize,findata
Query 1,1156,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,13,T,TradePrice,findata
Query 1,1156,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,13,T,TradePrice,findata
Query 1,1157,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,8000.0,AM,Security_562,COMPUTERS,13,T,TradeSize,findata
Query 1,1157,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,13,T,TradeSize,findata
Query 1,1158,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0938,AM,Security_562,COMPUTERS,14,Q,AskPrice,findata
Query 1,1158,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,14,Q,AskPrice,findata
Query 1,1159,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,7600.0,AM,Security_562,COMPUTERS,14,Q,AskSize,findata
Query 1,1159,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,14,Q,AskSize,findata
Query 1,1160,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,15,T,TradePrice,findata
Query 1,1160,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,15,T,TradePrice,findata
Query 1,1161,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,15,T,TradeSize,findata
Query 1,1161,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6700.0,AM,Security_562,COMPUTERS,15,T,TradeSize,findata
Query 1,1162,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,16,Q,BidPrice,findata
Query 1,1162,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,90.9688,AM,Security_562,COMPUTERS,16,Q,BidPrice,findata
Query 1,1163,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,16,Q,BidSize,findata
Query 1,1163,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4000.0,AM,Security_562,COMPUTERS,16,Q,BidSize,findata
Query 1,1164,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,17,Q,AskPrice,findata
Query 1,1164,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,17,Q,AskPrice,findata
Query 1,1165,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,17,Q,AskSize,findata
Query 1,1165,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2900.0,AM,Security_562,COMPUTERS,17,Q,AskSize,findata
Query 1,1166,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,18,Q,AskPrice,findata
Query 1,1166,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0312,AM,Security_562,COMPUTERS,18,Q,AskPrice,findata
Query 1,1167,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,18,Q,AskSize,findata
Query 1,1167,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9700.0,AM,Security_562,COMPUTERS,18,Q,AskSize,findata
Query 1,1168,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,19,T,TradePrice,findata
Query 1,1168,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,90.9688,AM,Security_562,COMPUTERS,19,T,TradePrice,findata
Query 1,1169,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,19,T,TradeSize,findata
Query 1,1169,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9800.0,AM,Security_562,COMPUTERS,19,T,TradeSize,findata
Query 1,1170,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,2,Q,BidPrice,findata
Query 1,1170,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,2,Q,BidPrice,findata
Query 1,1171,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5200.0,AM,Security_562,COMPUTERS,2,Q,BidSize,findata
Query 1,1171,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,2,Q,BidSize,findata
Query 1,1172,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,20,Q,BidPrice,findata
Query 1,1172,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,20,Q,BidPrice,findata
Query 1,1173,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,20,Q,BidSize,findata
Query 1,1173,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4500.0,AM,Security_562,COMPUTERS,20,Q,BidSize,findata
Query 1,1174,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,21,T,TradePrice,findata
Query 1,1174,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,21,T,TradePrice,findata
Query 1,1175,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,21,T,TradeSize,findata
Query 1,1175,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,700.0,AM,Security_562,COMPUTERS,21,T,TradeSize,findata
Query 1,1176,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,22,Q,AskPrice,findata
Query 1,1176,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,22,Q,AskPrice,findata
Query 1,1177,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,22,Q,AskSize,findata
Query 1,1177,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4800.0,AM,Security_562,COMPUTERS,22,Q,AskSize,findata
Query 1,1178,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,23,CT,TradePrice,findata
Query 1,1178,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,23,CT,TradePrice,findata
Query 1,1179,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,23,CT,TradeSize,findata
Query 1,1179,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7000.0,AM,Security_562,COMPUTERS,23,CT,TradeSize,findata
Query 1,1180,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,24,T,TradePrice,findata
Query 1,1180,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,24,T,TradePrice,findata
Query 1,1181,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,24,T,TradeSize,findata
Query 1,1181,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6900.0,AM,Security_562,COMPUTERS,24,T,TradeSize,findata
Query 1,1182,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,25,Q,AskPrice,findata
Query 1,1182,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0312,AM,Security_562,COMPUTERS,25,Q,AskPrice,findata
Query 1,1183,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,25,Q,AskSize,findata
Query 1,1183,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2700.0,AM,Security_562,COMPUTERS,25,Q,AskSize,findata
Query 1,1184,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,26,CT,TradePrice,findata
Query 1,1184,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,26,CT,TradePrice,findata
Query 1,1185,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,26,CT,TradeSize,findata
Query 1,1185,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4600.0,AM,Security_562,COMPUTERS,26,CT,TradeSize,findata
Query 1,1186,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,27,T,TradePrice,findata
Query 1,1186,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0,AM,Security_562,COMPUTERS,27,T,TradePrice,findata
Query 1,1187,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,27,T,TradeSize,findata
Query 1,1187,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4100.0,AM,Security_562,COMPUTERS,27,T,TradeSize,findata
Query 1,1188,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,28,Q,AskPrice,findata
Query 1,1188,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0312,AM,Security_562,COMPUTERS,28,Q,AskPrice,findata
Query 1,1189,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,28,Q,AskSize,findata
Query 1,1189,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1900.0,AM,Security_562,COMPUTERS,28,Q,AskSize,findata
Query 1,1190,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,29,Q,AskPrice,findata
Query 1,1190,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0625,AM,Security_562,COMPUTERS,29,Q,AskPrice,findata
Query 1,1191,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,29,Q,AskSize,findata
Query 1,1191,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,200.0,AM,Security_562,COMPUTERS,29,Q,AskSize,findata
Query 1,1192,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,91.0,AM,Security_562,COMPUTERS,3,T,TradePrice,findata
Query 1,1192,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,3,T,TradePrice,findata
Query 1,1193,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,200.0,AM,Security_562,COMPUTERS,3,T,TradeSize,findata
Query 1,1193,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,AM,Security_562,COMPUTERS,3,T,TradeSize,findata
Query 1,1194,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,30,Q,AskPrice,findata
Query 1,1194,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,91.0938,AM,Security_562,COMPUTERS,30,Q,AskPrice,findata
Query 1,1195,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,AM,Security_562,COMPUTERS,30,Q,AskSize,findata
